num_bids,shipping_expenses,timer,winner_modality,winner_num_bids,item_category_encoded,log_bid,log_price,log_winner_expenses
572,1.0,8,0,40,3,1.9065751436566365,3.9318256327243257,1.9740810260220096
157,1.0,10,1,76,0,0.9477893989335261,1.791759469228055,2.474856313934499
161,1.0,10,0,17,0,0.9669838461896731,1.791759469228055,1.43746264769429
27,1.0,10,1,14,3,0.25464221837358075,2.70805020110221,1.340250422618484
93,1.0,10,1,4,0,0.6678293725756554,2.3978952727983707,0.9242589015233319
3783,4.99,10,0,69,1,3.659450643423124,5.298317366548036,2.7053799725463312
319,1.0,5,0,15,3,1.4350845252893227,1.791759469228055,1.3737155789130306
28,1.0,10,1,15,3,0.26236426446749106,2.0794415416798357,1.3737155789130306
677,1.0,8,1,50,3,2.0515563381903004,3.9318256327243257,2.1400661634962708
912,1.0,8,0,15,3,2.315501318260592,3.713572066704308,1.3737155789130306
167,1.0,8,1,11,3,0.9858167945227653,3.58351893845611,1.2325602611778486
1753,0.0,8,1,125,3,2.920469789053444,3.367295829986474,2.847812143477369
56,1.0,10,1,27,3,0.4574248470388754,2.0794415416798357,1.706564623164823
710,1.0,8,1,334,3,2.093097868127322,3.044522437723423,3.8159525366774125
221,5.9,10,1,99,6,1.169381359556317,3.039749158970765,2.984165637182526
125,4.99,8,0,20,6,0.8153648132841945,4.204692619390966,2.150598735996164
877,0.0,10,1,83,3,2.281361456542419,4.2626798770413155,2.4672517145492794
24,1.0,10,1,12,0,0.22314355131420976,1.791759469228055,1.269760544863939
176,5.9,10,1,15,6,1.0188473201992472,3.039749158970765,2.180417459019838
503,4.99,8,1,98,1,1.7984040119467235,3.711130063048756,2.930126516455997
143,1.0,5,0,69,3,0.8919980393051105,1.791759469228055,2.395164274287139
27,1.0,5,0,14,3,0.2468600779315258,1.791759469228055,1.340250422618484
429,1.0,8,1,184,3,1.667706820558076,2.3978952727983707,3.255014871484074
445,0.0,5,0,9,3,1.6974487897568136,4.2626798770413155,0.7747271675523681
16,7.99,8,0,8,6,0.16551443847757338,3.32862668882732,2.305580601973844
73,1.0,8,0,13,3,0.5538851132264376,3.044522437723423,1.3056264580524357
938,7.99,8,0,32,6,2.340843805111136,4.3943256902608985,2.5764217586237734
38,1.0,8,1,19,3,0.3293037471426004,2.3978952727983707,1.4973884086254776
55,1.0,7,1,18,0,0.44468582126144574,3.044522437723423,1.4678743481123135
21,1.0,10,0,6,0,0.1988508587451652,2.3978952727983707,1.0224509277025458
195,5.99,10,1,32,6,1.085189268335969,2.833213344056216,2.411439497906128
45,5.9,8,0,4,1,0.3784364357202451,2.766319109226186,2.004179057179289
106,1.0,8,0,32,3,0.7275486072772778,2.772588722239781,1.8180767775454285
44,1.0,8,1,22,3,0.37156355643248307,2.7073833121145063,1.5810384379124023
846,1.0,8,1,187,0,2.248128907197987,4.394449154672439,3.269949095052201
2600,1.0,8,1,549,0,3.2965773325320527,3.9318256327243257,4.295515132725903
2086,1.0,8,1,1019,6,3.0851158346886765,5.707110264748875,4.901341125835779
1172,1.0,8,1,216,0,2.543961412569315,3.9318256327243257,3.403860499081639
1324,1.0,8,1,140,3,2.6567569067146595,3.58351893845611,3.005682604407159
122,0.0,8,1,39,3,0.8020015854720274,2.70805020110221,1.803358605071407
55,1.0,10,1,18,0,0.44468582126144574,2.3978952727983707,1.4678743481123135
73,7.99,8,1,35,6,0.5538851132264376,3.32862668882732,2.605648267484129
38,1.0,10,1,19,0,0.3293037471426004,1.791759469228055,1.4973884086254776
55,1.0,10,1,24,0,0.44468582126144574,1.791759469228055,1.6331544390514163
16,1.0,10,1,9,0,0.16551443847757338,1.791759469228055,1.1537315878891892
248,1.0,7,1,57,0,1.2499017362143359,3.044522437723423,2.2417729535972883
219,1.0,10,1,50,3,1.1631508098056809,4.262539022051294,2.1400661634962708
851,1.0,8,0,18,3,2.253394848803274,4.709530201312334,1.4678743481123135
513,4.99,8,1,61,6,1.814824742159051,4.02535169073515,2.6333266549062735
55,1.0,10,1,24,3,0.4510756193602167,2.0794415416798357,1.6331544390514163
2020,0.0,6,0,80,3,3.0544727685765913,4.2626798770413155,2.4336133554004498
309,0.0,8,1,95,3,1.410986973710262,2.70805020110221,2.5915163848462583
102,7.99,8,1,42,6,0.708035793053696,3.32862668882732,2.670694414558441
190,1.0,10,1,90,0,1.068153081183401,2.3978952727983707,2.617395832834079
207,1.0,8,1,7,3,1.1249295969854831,3.4339872044851463,1.068153081183401
365,0.0,8,0,101,3,1.5390154481375546,3.367295829986474,2.6483001966964363
33,1.0,10,1,16,3,0.29266961396282004,2.0794415416798357,1.4060969884160703
743,1.0,10,1,328,0,2.1329823086078656,5.303304908059076,3.7986303180730556
201,0.0,8,1,59,3,1.1052568313867783,3.367295829986474,2.1598687907924505
7,1.0,10,0,4,0,0.07696104113612832,2.3978952727983707,0.9242589015233319
584,1.0,10,0,27,3,1.9242486522741338,4.9486889658772695,1.706564623164823
16,1.0,10,1,7,0,0.16551443847757338,1.791759469228055,1.068153081183401
22,7.99,10,1,5,6,0.2151113796169455,3.173878458937465,2.265921108622454
44,1.0,5,0,15,3,0.37156355643248307,1.791759469228055,1.3737155789130306
106,1.0,10,0,20,0,0.7275486072772778,2.3978952727983707,1.5260563034950494
5768,7.99,8,1,134,6,4.072269354570243,6.709304340258298,3.273742726309041
551,1.0,8,0,25,3,1.8748743759385615,3.9318256327243257,1.6582280766035324
2252,1.0,8,1,73,3,3.1587011018321305,4.61512051684126,2.4414770918606643
777,7.99,10,1,37,6,2.172476407647025,4.393213824064446,2.624668592163159
369,1.0,8,1,91,3,1.547562508716013,3.258096538021482,2.626840145676667
31628,7.99,8,1,2439,6,5.7598161821769756,7.237059026124737,5.787081413511508
136,1.0,7,1,67,0,0.8628899551470398,3.044522437723423,2.3711778844596574
44,1.0,10,1,22,0,0.37156355643248307,2.3978952727983707,1.5810384379124023
489,1.0,8,0,46,0,1.7749523509116738,3.9318256327243257,2.0769384114617173
170,1.0,8,0,46,3,0.9969486348916096,2.772588722239781,2.0769384114617173
25,1.0,10,1,6,0,0.23111172096338664,1.791759469228055,1.0224509277025458
177,1.0,8,0,23,3,1.0224509277025458,2.772588722239781,1.6074359097634274
4573,7.99,8,1,2238,6,3.844600329110712,6.447305862541213,5.70354911409641
10603,4.99,8,1,21,4,4.6732960150356915,6.274573679589626,2.1656192379208883
624,1.0,8,1,56,3,1.9810014688665833,2.7073833121145063,2.2278615467981093
110,1.0,8,0,31,3,0.7466879474879752,3.258096538021482,1.7967470107390942
175,1.0,10,1,79,0,1.0152306797290587,1.791759469228055,2.50715725872282
18,1.0,5,0,2,3,0.173953307123438,1.791759469228055,0.8153648132841945
69,1.0,10,1,25,0,0.5306282510621704,2.3978952727983707,1.6582280766035324
1340,1.0,8,1,103,0,2.667922410011431,4.394449154672439,2.733717947850788
120,0.0,8,1,56,3,0.7929925155296614,2.70805020110221,2.1138429683971682
71,1.0,8,1,34,3,0.5423242908253617,2.7073833121145063,1.8594181177018698
1194,1.0,10,1,27,3,2.5610957881455465,4.9486889658772695,1.706564623164823
613,1.0,8,0,29,3,1.965712776351493,3.9318256327243257,1.7526720805200082
28,1.0,8,0,4,3,0.26236426446749106,2.70805020110221,0.9242589015233319
193,1.0,5,0,61,3,1.0784095813505903,1.791759469228055,2.295560478057081
32,1.0,10,1,14,0,0.2851789422336624,1.791759469228055,1.340250422618484
271,1.0,10,1,97,3,1.3137236682850553,4.262539022051294,2.681706225762608
113,1.0,8,1,56,3,0.7654678421395714,2.70805020110221,2.2278615467981093
372,1.0,15,0,14,0,1.5539252025038417,5.017279836814924,1.340250422618484
796,1.0,8,1,18,3,2.1938856760707046,3.9318256327243257,1.4678743481123135
46,1.0,10,1,23,3,0.3920420877760237,2.0794415416798357,1.6074359097634274
56,1.0,8,1,24,3,0.4574248470388754,2.3978952727983707,1.6331544390514163
27,1.0,10,1,2,0,0.2468600779315258,2.3978952727983707,0.8153648132841945
55,1.0,5,0,23,3,0.4510756193602167,1.791759469228055,1.6074359097634274
110,1.0,10,1,48,0,0.7466879474879752,1.791759469228055,2.1090003439213802
250,1.0,5,0,62,3,1.2556160374777743,1.791759469228055,2.3085671646715933
88,1.0,8,0,41,3,0.636576829071551,2.3978952727983707,1.9919755158985601
347,1.0,8,1,22,3,1.4996230464268938,4.2626798770413155,1.5810384379124023
3337,1.0,8,1,24,3,3.5374749999547035,5.303304908059076,1.6331544390514163
2254,1.0,8,1,1035,6,3.159550358783386,6.90875477931522,4.916690847919714
138,4.99,8,0,27,6,0.8712933659434192,4.023564380161053,2.2512917986064953
301,1.0,10,1,66,0,1.3912819026309298,2.3978952727983707,2.3589654264301534
267,1.0,8,0,41,3,1.3029127521808397,3.4339872044851463,1.9919755158985601
477,1.0,8,1,16,0,1.7544036826842861,4.61512051684126,1.4060969884160703
70,1.0,8,1,23,3,0.5364933705145685,2.70805020110221,1.6074359097634274
347,4.99,10,0,90,6,1.4996230464268938,3.580737295494233,2.872999508171694
261,1.0,10,1,100,0,1.2864740258376797,2.3978952727983707,2.70805020110221
82,1.0,10,1,38,0,0.6043159668533296,1.791759469228055,1.937301774518713
87,1.0,8,0,36,3,0.6312717768418579,2.70805020110221,1.8991179875485542
369,4.99,8,0,78,6,1.547562508716013,3.634951112088381,2.7806808921371173
28,1.0,8,0,14,3,0.26236426446749106,2.3978952727983707,1.340250422618484
500,1.0,8,1,98,3,1.7950872593207297,2.3978952727983707,2.6905648867611904
839,1.0,8,1,22,0,2.2407096892759584,4.204692619390966,1.5810384379124023
67,5.9,8,1,21,1,0.5247285289349821,2.766319109226186,2.2648832258100344
209,1.0,5,0,51,3,1.1314021114911006,1.791759469228055,2.1552445050953364
409,4.99,8,0,19,6,1.62924053973028,4.109233174715851,2.135349173618132
450,1.0,8,1,217,3,1.7083778602890038,2.772588722239781,3.4081729953985804
31,1.0,8,1,15,3,0.2776317365982795,2.3978952727983707,1.3737155789130306
80,1.0,5,0,25,3,0.5933268452777344,1.791759469228055,1.6582280766035324
146,4.99,10,1,17,6,0.9042181506398859,3.711130063048756,2.1041341542702074
63,1.0,8,1,30,3,0.49469624183610705,2.7073833121145063,1.7749523509116738
4739,1.0,7,1,30,0,3.879499813722586,6.2166061010848646,1.7749523509116738
252,5.99,10,0,3,6,1.2612978709452054,2.833213344056216,1.998773638612381
60,1.0,10,1,28,0,0.4762341789963716,2.3978952727983707,1.7298840655099676
123,1.0,10,1,36,0,0.8064758658669485,2.3978952727983707,1.8991179875485542
297,4.99,8,0,17,1,1.3812818192963463,3.711130063048756,2.1041341542702074
98,1.0,10,1,16,3,0.688134638736401,2.0794415416798357,1.4060969884160703
19,1.0,10,1,10,0,0.1906203596086497,1.791759469228055,1.1939224684724346
132,1.0,7,0,32,0,0.8458682675776092,3.044522437723423,1.8180767775454285
277,1.0,8,1,16,3,1.3297240096314962,2.7073833121145063,1.4060969884160703
49,1.0,5,0,15,3,0.4054651081081644,1.791759469228055,1.3737155789130306
151,1.0,8,1,15,3,0.9242589015233319,2.70805020110221,1.3737155789130306
475,4.99,8,0,84,6,1.7526720805200082,4.7535901911063645,2.827905162910489
82,4.9,10,1,41,6,0.6043159668533296,3.039749158970765,2.418588768750352
148,1.0,10,1,65,0,0.9122827104766162,2.3978952727983707,2.34660197841082
417,1.0,8,1,23,3,1.6448050562713916,2.7073833121145063,1.6074359097634274
508,1.0,8,1,100,6,1.8066480817218056,4.025173103360802,2.70805020110221
479,1.0,8,1,211,0,1.7578579175523736,3.044522437723423,3.382014562245381
226,1.0,8,1,5,3,1.184789984909162,2.70805020110221,0.9745596399981308
16,1.0,10,1,5,0,0.15700374880966475,2.3978952727983707,0.9745596399981308
102,1.0,10,1,18,0,0.708035793053696,2.3978952727983707,1.4678743481123135
38,1.0,10,1,17,0,0.3293037471426004,1.791759469228055,1.43746264769429
1203,4.99,10,0,21,6,2.5680215564985067,4.393213824064446,2.1656192379208883
166,1.0,8,1,76,3,0.9820784724121582,2.70805020110221,2.474856313934499
545,1.0,8,1,231,0,1.8656293177945105,5.525413097700675,3.466672963621067
98,4.9,10,1,40,6,0.688134638736401,3.254242968705492,2.4069451083182885
374,1.0,8,1,20,3,1.55814461804655,4.262539022051294,1.5260563034950494
486,7.99,10,1,38,6,1.7698546338400052,3.32862668882732,2.6340447877917144
24,1.0,10,1,12,0,0.22314355131420976,1.791759469228055,1.269760544863939
157,1.0,10,1,21,0,0.9477893989335261,2.3978952727983707,1.5539252025038417
246,1.0,8,1,82,3,1.244154593958768,2.7073833121145063,2.5384474167160302
841,4.99,8,0,17,6,2.2428350885882717,3.58351893845611,2.1041341542702074
18,1.0,10,0,9,0,0.173953307123438,1.791759469228055,1.1537315878891892
12,1.0,8,1,5,3,0.12221763272424921,2.7073833121145063,0.9745596399981308
123,1.0,8,1,13,3,0.8064758658669485,2.3978952727983707,1.3056264580524357
313,1.0,7,1,120,0,1.420695787837223,3.044522437723423,2.8678989020441064
45,5.9,10,0,23,6,0.3852624007906449,3.039749158970765,2.2915241456346207
107,1.0,5,0,18,3,0.7323678937132266,1.791759469228055,1.4678743481123135
11,1.0,8,0,3,3,0.11332868530700317,2.772588722239781,0.8712933659434192
82,1.0,8,1,35,3,0.6043159668533296,2.3978952727983707,1.8794650496471605
1362,1.0,8,1,447,0,2.683074215032033,4.5107496103686,4.09617621705107
143,1.0,8,1,62,3,0.8919980393051105,3.044522437723423,2.3085671646715933
143,1.0,10,1,69,0,0.8919980393051105,2.3978952727983707,2.395164274287139
212,1.0,8,0,52,3,1.1410330045520618,3.58351893845611,2.1701959049483
27,1.0,7,1,14,0,0.25464221837358075,3.044522437723423,1.340250422618484
11,1.0,8,1,6,3,0.11332868530700317,2.3978952727983707,1.0224509277025458
226,1.0,8,1,14,3,1.184789984909162,2.7073833121145063,1.340250422618484
55,1.0,5,0,24,3,0.4510756193602167,1.791759469228055,1.6331544390514163
642,1.0,8,1,146,3,2.005525858729668,4.663344750039164,3.043569602968151
5586,4.99,10,1,2175,5,4.040767961318708,7.596392304064196,5.665526629201668
104,0.0,8,0,50,3,0.7178397931503169,2.70805020110221,2.0149030205422647
1096,1.0,5,0,7,0,2.482403519569882,3.9318256327243257,1.068153081183401
338,7.99,10,0,11,6,1.47932922708708,4.393213824064446,2.343727036325221
362,1.0,8,1,169,3,1.5325568680981427,2.3978952727983707,3.176803048446293
234,1.0,10,1,36,0,1.208960345836975,2.3978952727983707,1.8991179875485542
635,1.0,8,0,278,0,1.9960599327407849,5.525413097700675,3.641263600172273
1352,1.0,6,1,561,3,2.6762154775821916,5.860786223465865,4.316554344376219
791,1.0,8,1,14,3,2.188295946591918,4.110873864173311,1.340250422618484
400,1.0,8,1,148,3,1.6134299337036377,2.3978952727983707,3.055886196373738
539,4.99,10,0,20,6,1.8562979903656263,3.58351893845611,2.150598735996164
1414,1.0,8,1,687,6,2.7180005319553784,5.303304908059076,4.514260310628249
384,1.0,10,1,24,0,1.5789787049493917,2.3978952727983707,1.6331544390514163
136,1.0,7,1,57,0,0.8671004876833833,3.044522437723423,2.2417729535972883
1521,1.0,8,1,59,3,2.7862450486872667,4.61512051684126,2.269028309465203
125,4.99,8,1,58,1,0.8153648132841945,3.711130063048756,2.604909442182697
294,4.99,8,0,14,6,1.3737155789130306,4.6141299273595635,2.0554049638515948
932,0.0,8,1,427,3,2.3350522831315472,3.367295829986474,4.034417613641752
571,7.99,10,1,52,6,1.9050881545350582,4.393213824064446,2.7568403652716422
110,0.0,8,1,55,3,0.7466879474879752,2.70805020110221,2.0980179272527715
7783,1.0,8,1,1527,0,4.367420482284519,6.398594934535208,5.300864120814612
64,5.9,8,1,30,1,0.5007752879124893,2.766319109226186,2.379546134130174
235,1.0,7,1,60,0,1.2119409739751128,3.044522437723423,2.2823823856765264
132,1.0,10,1,47,0,0.8458682675776092,1.791759469228055,2.093097868127322
547,1.0,10,1,263,3,1.8687205103641833,5.303304908059076,3.588782837575651
50,1.0,5,0,19,3,0.412109650826833,1.791759469228055,1.4973884086254776
124,9.9,10,0,3,6,0.8109302162163288,4.290459441148391,2.4239173781615704
11955,7.99,8,1,2319,6,4.79223049712922,6.186208623900494,5.738055068598298
9900,7.99,8,1,166,6,4.605370165990758,5.703782474656201,3.420019135902743
15,1.0,10,0,2,0,0.14842000511827327,2.3978952727983707,0.8153648132841945
1255,1.0,6,1,14,3,2.6071242825122494,4.2626798770413155,1.340250422618484
208,1.0,6,0,4,3,1.128171090909654,4.2626798770413155,0.9242589015233319
19,5.9,8,0,3,1,0.18232155679395465,2.766319109226186,1.986503546020567
39,1.0,10,1,19,0,0.3435897043900769,1.791759469228055,1.4973884086254776
97,4.9,10,0,12,6,0.6830968447064438,3.039749158970765,2.0095554142156695
220,1.0,8,1,98,3,1.1662709371419244,2.772588722239781,2.6905648867611904
158,0.0,8,0,9,3,0.9516578757114464,3.367295829986474,0.7747271675523681
327,1.0,5,0,55,3,1.4539530095937054,1.791759469228055,2.21375387928743
789,1.0,8,0,9,3,2.186051276738094,4.2626798770413155,1.1537315878891892
12225,7.99,6,1,16,1,4.814295945534097,6.84587987526405,2.4042387467205457
136,1.0,8,1,44,3,0.8628899551470398,2.3978952727983707,2.043814364036685
258,1.0,8,1,4,3,1.2781522025001875,2.3978952727983707,0.9242589015233319
43,1.0,8,0,2,3,0.36464311358790924,2.3978952727983707,0.8153648132841945
567,1.0,10,0,29,0,1.8991179875485542,4.356708826689592,1.7526720805200082
16,1.0,8,0,2,3,0.16551443847757338,2.70805020110221,0.8153648132841945
686,1.0,8,1,12,3,2.063058062429312,4.262539022051294,1.269760544863939
234,1.0,8,1,97,3,1.208960345836975,2.3978952727983707,2.681706225762608
387,1.0,8,1,16,3,1.5851452198650557,4.262539022051294,1.4060969884160703
345,1.0,8,1,23,3,1.4951487660319727,2.7073833121145063,1.6074359097634274
323,1.0,8,0,29,3,1.4445632692438664,3.5832411220909393,1.7526720805200082
42,1.0,8,1,21,3,0.3576744442718159,2.70805020110221,1.5539252025038417
1602,1.0,8,1,602,3,2.8355635214011694,3.258096538021482,4.385271364838771
39,1.0,8,1,20,3,0.33647223662121295,2.70805020110221,1.5260563034950494
126,4.99,8,1,27,1,0.8197798314933114,3.711130063048756,2.2512917986064953
234,1.0,10,1,100,0,1.208960345836975,2.3978952727983707,2.70805020110221
67,1.0,8,1,32,3,0.5187937934151676,3.58351893845611,1.8180767775454285
255,1.0,5,0,54,3,1.269760544863939,1.791759469228055,2.199444334074532
204,1.0,10,0,31,0,1.1151415906193203,2.3978952727983707,1.7967470107390942
45,5.99,10,1,21,6,0.3784364357202451,2.833213344056216,2.2741856184723477
631,4.99,10,1,39,7,1.9906103279732201,3.910021002757473,2.403334996094189
441,1.0,10,1,133,0,1.6900958154515549,2.3978952727983707,2.9595868269176377
276,4.99,10,0,42,6,1.3270750014599193,3.580737295494233,2.4379897300002487
3170,4.99,10,1,12,1,3.4876808415502927,5.298317366548036,2.0215475632609334
950,1.0,8,0,43,3,2.3523271848888596,4.9486889658772695,2.0268315914075385
433,1.0,10,0,174,0,1.6752256529721035,2.3978952727983707,3.2035591207563074
106,1.0,5,0,19,3,0.7275486072772778,1.791759469228055,1.4973884086254776
36,1.0,10,1,17,0,0.31481073984003355,2.3978952727983707,1.43746264769429
164,4.99,10,1,14,6,0.9745596399981308,3.4307561839036995,2.0554049638515948
1181,1.0,8,1,18,3,2.551006451492524,4.795790545596741,1.4678743481123135
163,1.0,8,1,6,3,0.9707789171582247,2.3978952727983707,1.0224509277025458
272,1.0,5,0,10,3,1.3164082336557241,3.58351893845611,1.1939224684724346
95,1.0,5,0,36,3,0.6729444732424258,1.791759469228055,1.8991179875485542
42,1.0,10,1,20,0,0.3576744442718159,2.3978952727983707,1.5260563034950494
184,1.0,10,1,70,0,1.0473189942805592,2.3978952727983707,2.4069451083182885
101,4.99,8,1,48,6,0.7030975114131134,3.58351893845611,2.503891949699081
72,1.0,7,1,36,0,0.5481214085096876,3.044522437723423,1.8991179875485542
885,1.0,8,1,17,0,2.28949985344539,4.204692619390966,1.43746264769429
35,1.0,5,0,15,3,0.3074846997479606,1.791759469228055,1.3737155789130306
65,0.0,8,0,3,3,0.5068176023684519,2.70805020110221,0.3293037471426004
565,3.99,6,1,20,6,1.8961194845522977,4.532599493153256,2.0268315914075385
174,1.0,10,0,13,0,1.0116009116784799,2.3978952727983707,1.3056264580524357
7050,4.99,6,1,77,6,4.269977130865259,6.29156913955832,2.772588722239781
622,1.0,8,1,298,0,1.9782390361706734,5.525413097700675,3.70721041079866
101,1.0,10,1,14,3,0.7030975114131134,2.0794415416798357,1.340250422618484
167,5.99,10,1,11,6,0.9858167945227653,3.8264651170664994,2.130609828254235
236,1.0,8,0,15,3,1.2149127443642704,2.3978952727983707,1.3737155789130306
235,1.0,8,0,13,3,1.2119409739751128,4.9486889658772695,1.3056264580524357
721,4.99,8,1,81,6,2.1065702090680887,3.634951112088381,2.804571768092832
1037,1.0,8,1,30,3,2.431857428698185,3.58351893845611,1.7749523509116738
129,1.0,10,1,8,3,0.832909122935104,2.0794415416798357,1.1118575154181303
151,0.0,8,1,56,3,0.9242589015233319,2.70805020110221,2.1138429683971682
76,5.9,10,1,38,6,0.5709795465857378,3.039749158970765,2.4714836294558595
74,0.0,8,1,37,3,0.5596157879354227,2.70805020110221,1.75958057086382
45,5.9,10,1,23,6,0.3784364357202451,3.039749158970765,2.2915241456346207
563,1.0,7,0,74,0,1.8931119634883424,3.044522437723423,2.4527277514237653
211,1.0,8,0,30,3,1.1378330018213911,2.70805020110221,1.7749523509116738
124,5.99,10,1,19,6,0.8109302162163288,4.605170185988092,2.247072383063787
38,1.0,5,0,18,3,0.3293037471426004,1.791759469228055,1.4678743481123135
507,1.0,7,1,65,0,1.8050046959780757,3.044522437723423,2.34660197841082
230,4.99,10,1,6,6,1.1969481893889715,3.4307561839036995,1.9125010869241836
134,0.0,8,0,10,3,0.8544153281560676,2.70805020110221,0.832909122935104
174,1.0,10,1,51,3,1.0116009116784799,3.5832411220909393,2.1552445050953364
1893,1.0,8,1,275,3,2.9927277645336923,4.110873864173311,3.6309854756950335
288,4.99,8,1,94,6,1.358409157630355,3.634951112088381,2.9019708937395166
89,0.0,8,1,3,3,0.6418538861723948,2.70805020110221,0.3293037471426004
139,1.0,8,0,18,3,0.8754687373538999,3.58351893845611,1.4678743481123135
166,1.0,8,1,32,3,0.9820784724121582,2.772588722239781,1.8180767775454285
11900,7.99,8,0,4287,1,4.787658395561367,7.081708586105575,6.33912397311976
83,1.0,10,1,40,0,0.6097655716208943,1.791759469228055,1.9740810260220096
27,9.9,5,0,13,6,0.25464221837358075,4.605170185988092,2.532902848056256
165,1.0,10,1,10,3,0.9783261227936076,3.5832411220909393,1.1939224684724346
72,1.0,8,0,3,3,0.5481214085096876,2.7073833121145063,0.8712933659434192
428,1.0,8,1,129,3,1.665818245870208,2.3978952727983707,2.9322598505984176
136,1.0,5,0,12,3,0.8671004876833833,1.791759469228055,1.269760544863939
304,1.0,8,1,141,3,1.3987168811184478,2.3978952727983707,3.012097627640255
107,1.0,8,1,27,3,0.7323678937132266,3.258096538021482,1.706564623164823
19,5.9,8,1,9,1,0.18232155679395465,2.766319109226186,2.0881534822818573
27,1.0,8,1,14,3,0.25464221837358075,2.70805020110221,1.340250422618484
265,4.99,10,1,26,1,1.297463147413275,3.8897773964808264,2.237513096250331
163,1.0,7,1,75,0,0.9707789171582247,3.044522437723423,2.463853240590168
111,1.0,8,0,36,3,0.7561219797213337,3.58351893845611,1.8991179875485542
799,1.0,10,0,24,3,2.1972245773362196,4.9486889658772695,1.6331544390514163
192,1.0,5,0,32,3,1.0750024230289759,1.791759469228055,1.8180767775454285
55,1.0,10,1,15,0,0.4510756193602167,1.791759469228055,1.3737155789130306
352,7.99,10,1,43,6,1.5107219394949427,3.173878458937465,2.6796507265805123
180,1.0,10,1,19,3,1.0331844833456545,2.0794415416798357,1.4973884086254776
4,1.0,8,0,2,3,0.058268908123975775,2.70805020110221,0.8153648132841945
252,0.0,8,1,117,3,1.2612978709452054,2.70805020110221,2.785628335747585
27,1.0,10,1,13,0,0.2468600779315258,1.791759469228055,1.3056264580524357
21,1.0,10,1,11,0,0.1988508587451652,2.3978952727983707,1.2325602611778486
2295,1.0,8,1,263,3,3.176803048446293,3.58351893845611,3.588782837575651
1210,1.0,10,1,161,3,2.5733752977756086,3.5832411220909393,3.132446096869813
75,1.0,8,1,23,3,0.5653138090500605,3.258096538021482,1.6074359097634274
329,0.0,8,1,154,3,1.4586150226995167,2.70805020110221,3.045474365448805
382,1.0,8,0,15,6,1.5748464676644813,4.07753744390572,1.3737155789130306
123,1.0,10,0,34,3,0.8064758658669485,3.5832411220909393,1.8594181177018698
152,1.0,5,0,10,0,0.9282193027394289,1.791759469228055,1.1939224684724346
3639,4.99,8,1,1201,1,3.6216707044204863,5.637998734110198,5.088336801760108
17166,9.9,10,1,1342,5,5.151382258424339,7.186068601429818,5.222299880124121
15,1.0,8,0,8,3,0.14842000511827327,2.7073833121145063,1.1118575154181303
100,0.0,8,1,47,3,0.6981347220709844,3.367295829986474,1.9615022438151495
51,1.0,10,1,26,3,0.41871033485818504,3.5832411220909393,1.682688374173693
552,1.0,8,0,49,0,1.8764069432883397,3.9318256327243257,2.124653884501384
1045,1.0,8,1,416,6,2.4388627112865935,5.993961427306569,4.0267792427263345
2897,1.0,8,1,1043,0,3.4008639927609177,4.61512051684126,4.924278248439725
45,5.99,10,1,23,6,0.3784364357202451,2.833213344056216,2.300583090323373
112,7.99,10,1,1,6,0.76080582903376,4.437934266612178,2.21046980408624
1154,1.0,8,1,18,3,2.529720665577793,3.58351893845611,1.4678743481123135
206,5.99,10,1,70,7,1.1216775615991057,3.4339872044851463,2.7781979610042917
409,1.0,10,0,12,3,1.62924053973028,4.262539022051294,1.269760544863939
10,1.0,10,1,4,0,0.10436001532424277,2.3978952727983707,0.9242589015233319
981,1.0,6,1,21,3,2.3813962734183356,5.017279836814924,1.5539252025038417
572,1.0,8,1,29,0,1.9065751436566365,4.18950321539533,1.7526720805200082
226,7.99,8,1,102,6,1.184789984909162,3.6082115510464816,3.1023420086122493
487,0.0,8,1,123,3,1.7715567619105355,3.367295829986474,2.8326249356838407
277,3.99,8,0,12,6,1.3297240096314962,4.0943445622221,1.8794650496471608
329,1.0,5,0,34,3,1.4586150226995167,1.791759469228055,1.8594181177018698
67,1.0,8,1,34,3,0.5187937934151676,3.58351893845611,1.8594181177018698
716,1.0,10,0,23,3,2.1004689088719113,4.9486889658772695,1.6074359097634274
63,5.9,10,1,31,6,0.49469624183610705,3.039749158970765,2.391511302188447
91,1.0,10,1,44,0,0.6523251860396903,2.3978952727983707,2.043814364036685
167,1.0,10,1,48,3,0.9858167945227653,4.262539022051294,2.1090003439213802
51,4.99,5,0,4,6,0.41871033485818504,4.6141299273595635,1.873339456220478
80,0.0,8,1,37,3,0.5933268452777344,3.367295829986474,1.75958057086382
617,1.0,8,1,24,3,1.9712993830601329,3.5832411220909393,1.6331544390514163
27,1.0,10,1,14,0,0.2468600779315258,1.791759469228055,1.340250422618484
16891,9.9,10,1,1310,6,5.135327738053574,6.984716320118266,5.199601393608879
73,1.0,8,1,35,3,0.5538851132264376,3.58351893845611,1.8794650496471605
136,1.0,10,0,15,3,0.8628899551470398,4.262539022051294,1.3737155789130306
4708,9.9,8,1,163,6,3.873074255289571,5.3471075307174685,3.4685444551217657
53,1.0,8,1,26,3,0.43178241642553783,2.7073833121145063,1.682688374173693
659,1.0,8,1,61,3,2.028148247292285,4.262539022051294,2.295560478057081
80,5.9,8,1,37,1,0.598836501088704,2.766319109226186,2.460443177609626
173,1.0,8,1,4,3,1.007957920399979,2.70805020110221,0.9242589015233319
